Stamp,Invoice No.,Unit,Value
2017-09-28 14:45:00,28405,3,314.0
2017-09-28 15:00:00,56822,7,335.0
2017-09-28 15:15:00,56838,7,297.0
2017-09-28 15:30:00,14212,1,28.0
2017-09-28 15:45:00,42643,4,120.0
2017-09-28 16:00:00,71095,13,462.0
2017-09-28 16:15:00,28445,2,118.0
2017-09-28 16:30:00,99589,8,474.0
2017-09-28 16:45:00,56930,5,218.0
2017-09-28 17:00:00,85425,9,612.0
2017-09-28 17:15:00,56970,9,348.0
2017-09-28 17:30:00,128241,11,686.0
2017-09-28 17:45:00,99799,11,747.0
2017-09-28 18:00:00,85581,7,282.0
2017-09-28 18:15:00,99890,10,615.0
2017-09-28 18:30:00,42828,5,147.0
2017-09-28 18:45:00,42837,4,294.0
2017-09-28 19:00:00,57130,8,415.4
2017-09-28 19:15:00,71435,6,404.0
2017-09-28 19:30:00,42873,2,164.0
2017-09-28 19:45:00,14293,1,52.0
2017-09-28 20:00:00,42885,4,202.0
2017-09-28 20:15:00,42894,5,249.0
2017-09-28 20:30:00,28601,2,88.0
2017-09-28 20:45:00,0,0,0.0
2017-09-28 21:00:00,0,0,0.0
2017-09-28 21:15:00,0,0,0.0
2017-09-28 21:30:00,0,0,0.0
2017-09-28 21:45:00,0,0,0.0
2017-09-28 22:00:00,0,0,0.0
2017-09-28 22:15:00,0,0,0.0
2017-09-28 22:30:00,0,0,0.0
2017-09-28 22:45:00,0,0,0.0
2017-09-28 23:00:00,0,0,0.0
2017-09-28 23:15:00,0,0,0.0
2017-09-28 23:30:00,0,0,0.0
2017-09-28 23:45:00,0,0,0.0
2017-09-29 00:00:00,0,0,0.0
2017-09-29 00:15:00,0,0,0.0
2017-09-29 00:30:00,0,0,0.0
2017-09-29 00:45:00,0,0,0.0
2017-09-29 01:00:00,0,0,0.0
2017-09-29 01:15:00,0,0,0.0
2017-09-29 01:30:00,0,0,0.0
2017-09-29 01:45:00,0,0,0.0
2017-09-29 02:00:00,0,0,0.0
2017-09-29 02:15:00,0,0,0.0
2017-09-29 02:30:00,0,0,0.0
2017-09-29 02:45:00,0,0,0.0
2017-09-29 03:00:00,0,0,0.0
2017-09-29 03:15:00,0,0,0.0
2017-09-29 03:30:00,0,0,0.0
2017-09-29 03:45:00,0,0,0.0
2017-09-29 04:00:00,0,0,0.0
2017-09-29 04:15:00,0,0,0.0
2017-09-29 04:30:00,0,0,0.0
2017-09-29 04:45:00,0,0,0.0
2017-09-29 05:00:00,0,0,0.0
2017-09-29 05:15:00,0,0,0.0
2017-09-29 05:30:00,0,0,0.0
2017-09-29 05:45:00,0,0,0.0
2017-09-29 06:00:00,0,0,0.0
2017-09-29 06:15:00,0,0,0.0
2017-09-29 06:30:00,0,0,0.0
2017-09-29 06:45:00,0,0,0.0
2017-09-29 07:00:00,0,0,0.0
2017-09-29 07:15:00,0,0,0.0
2017-09-29 07:30:00,0,0,0.0
2017-09-29 07:45:00,0,0,0.0
2017-09-29 08:00:00,0,0,0.0
2017-09-29 08:15:00,0,0,0.0
2017-09-29 08:30:00,0,0,0.0
2017-09-29 08:45:00,0,0,0.0
2017-09-29 09:00:00,0,0,0.0
2017-09-29 09:15:00,0,0,0.0
2017-09-29 09:30:00,0,0,0.0
2017-09-29 09:45:00,0,0,0.0
2017-09-29 10:00:00,0,0,0.0
2017-09-29 10:15:00,14302,3,129.0
2017-09-29 10:30:00,28607,4,95.0
2017-09-29 10:45:00,28611,4,377.0
2017-09-29 11:00:00,57234,7,327.0
2017-09-29 11:15:00,42936,8,357.0
2017-09-29 11:30:00,14314,2,76.0
2017-09-29 11:45:00,42948,5,294.0
2017-09-29 12:00:00,28637,3,243.0
2017-09-29 12:15:00,57286,9,502.0
2017-09-29 12:30:00,42975,4,375.0
2017-09-29 12:45:00,14327,3,250.0
2017-09-29 13:00:00,100317,16,1023.0
2017-09-29 13:15:00,43008,5,354.0
2017-09-29 13:30:00,71700,9,522.0
2017-09-29 13:45:00,129123,14,735.0
2017-09-29 14:00:00,100485,9,431.0
2017-09-29 14:15:00,71805,5,373.0
2017-09-29 14:30:00,86199,9,411.0
2017-09-29 14:45:00,86235,9,598.0
2017-09-29 15:00:00,57510,6,335.0
2017-09-29 15:15:00,43143,3,229.0
2017-09-29 15:30:00,143883,12,733.0
2017-09-29 15:45:00,143985,19,1165.2
2017-09-29 16:00:00,115260,8,664.0
2017-09-29 16:15:00,43239,11,656.0
2017-09-29 16:30:00,57666,4,192.0
2017-09-29 16:45:00,57682,17,625.0
2017-09-29 17:00:00,86553,8,540.0
2017-09-29 17:15:00,101024,8,433.0
2017-09-29 17:30:00,158851,15,975.0
2017-09-29 17:45:00,43344,7,367.6
2017-09-29 18:00:00,43353,5,305.0
2017-09-29 18:15:00,43362,7,291.0
2017-09-29 18:30:00,101213,10,707.2
2017-09-29 18:45:00,28927,3,213.0
2017-09-29 19:00:00,0,0,0.0
2017-09-29 19:15:00,0,0,0.0
2017-09-29 19:30:00,0,0,0.0
2017-09-29 19:45:00,0,0,0.0
2017-09-29 20:00:00,0,0,0.0
2017-09-29 20:15:00,0,0,0.0
2017-09-29 20:30:00,0,0,0.0
2017-09-29 20:45:00,0,0,0.0
2017-09-29 21:00:00,0,0,0.0
2017-09-29 21:15:00,0,0,0.0
2017-09-29 21:30:00,0,0,0.0
2017-09-29 21:45:00,0,0,0.0
2017-09-29 22:00:00,0,0,0.0
2017-09-29 22:15:00,0,0,0.0
2017-09-29 22:30:00,0,0,0.0
2017-09-29 22:45:00,0,0,0.0
2017-09-29 23:00:00,0,0,0.0
2017-09-29 23:15:00,0,0,0.0
2017-09-29 23:30:00,0,0,0.0
2017-09-29 23:45:00,0,0,0.0
2017-09-30 00:00:00,0,0,0.0
2017-09-30 00:15:00,0,0,0.0
2017-09-30 00:30:00,0,0,0.0
2017-09-30 00:45:00,0,0,0.0
2017-09-30 01:00:00,0,0,0.0
2017-09-30 01:15:00,0,0,0.0
2017-09-30 01:30:00,0,0,0.0
2017-09-30 01:45:00,0,0,0.0
2017-09-30 02:00:00,0,0,0.0
2017-09-30 02:15:00,0,0,0.0
2017-09-30 02:30:00,0,0,0.0
2017-09-30 02:45:00,0,0,0.0
2017-09-30 03:00:00,0,0,0.0
2017-09-30 03:15:00,0,0,0.0
2017-09-30 03:30:00,0,0,0.0
2017-09-30 03:45:00,0,0,0.0
2017-09-30 04:00:00,0,0,0.0
2017-09-30 04:15:00,0,0,0.0
2017-09-30 04:30:00,0,0,0.0
2017-09-30 04:45:00,0,0,0.0
2017-09-30 05:00:00,0,0,0.0
2017-09-30 05:15:00,0,0,0.0
2017-09-30 05:30:00,0,0,0.0
2017-09-30 05:45:00,0,0,0.0
2017-09-30 06:00:00,0,0,0.0
2017-09-30 06:15:00,0,0,0.0
2017-09-30 06:30:00,0,0,0.0
2017-09-30 06:45:00,0,0,0.0
2017-09-30 07:00:00,0,0,0.0
2017-09-30 07:15:00,0,0,0.0
2017-09-30 07:30:00,0,0,0.0
2017-09-30 07:45:00,0,0,0.0
2017-09-30 08:00:00,0,0,0.0
2017-09-30 08:15:00,0,0,0.0
2017-09-30 08:30:00,0,0,0.0
2017-09-30 08:45:00,0,0,0.0
2017-09-30 09:00:00,0,0,0.0
2017-09-30 09:15:00,0,0,0.0
2017-09-30 09:30:00,0,0,0.0
2017-09-30 09:45:00,0,0,0.0
2017-09-30 10:00:00,0,0,0.0
2017-09-30 10:15:00,28931,2,108.0
2017-09-30 10:30:00,43407,5,182.0
2017-09-30 10:45:00,43416,4,78.0
2017-09-30 11:00:00,57902,8,348.0
2017-09-30 11:15:00,43437,4,345.0
2017-09-30 11:30:00,28963,2,117.0
2017-09-30 11:45:00,57938,5,92.0
2017-09-30 12:00:00,72445,13,788.0
2017-09-30 12:15:00,57974,16,765.0
2017-09-30 12:30:00,57990,8,318.0
2017-09-30 12:45:00,58006,14,871.0
2017-09-30 13:00:00,116060,23,1162.0
2017-09-30 13:15:00,58054,4,168.4
2017-09-30 13:30:00,72590,5,281.0
2017-09-30 13:45:00,72615,8,544.0
2017-09-30 14:00:00,72640,13,624.0
2017-09-30 14:15:00,58130,7,542.0
2017-09-30 14:30:00,43608,5,486.0
2017-09-30 14:45:00,116332,15,733.0
2017-09-30 15:00:00,72740,6,400.0
2017-09-30 15:15:00,58210,12,827.0
2017-09-30 15:30:00,131031,9,1086.0
2017-09-30 15:45:00,72830,9,354.0
2017-09-30 16:00:00,29140,4,83.4
2017-09-30 16:15:00,29145,2,93.0
2017-09-30 16:30:00,43725,7,273.0
2017-09-30 16:45:00,131229,21,954.6
2017-09-30 17:00:00,58350,8,583.0
2017-09-30 17:15:00,14590,4,164.0
2017-09-30 17:30:00,145955,22,1333.0
2017-09-30 17:45:00,116836,10,532.0
2017-09-30 18:00:00,87669,9,431.2
2017-09-30 18:15:00,0,0,0.0
2017-09-30 18:30:00,14615,1,146.0
2017-09-30 18:45:00,43851,3,94.0
2017-09-30 19:00:00,0,0,0.0
2017-09-30 19:15:00,0,0,0.0
2017-09-30 19:30:00,0,0,0.0
2017-09-30 19:45:00,0,0,0.0
2017-09-30 20:00:00,0,0,0.0
2017-09-30 20:15:00,0,0,0.0
2017-09-30 20:30:00,0,0,0.0
2017-09-30 20:45:00,0,0,0.0
2017-09-30 21:00:00,0,0,0.0
2017-09-30 21:15:00,0,0,0.0
2017-09-30 21:30:00,0,0,0.0
2017-09-30 21:45:00,0,0,0.0
2017-09-30 22:00:00,0,0,0.0
2017-09-30 22:15:00,0,0,0.0
2017-09-30 22:30:00,0,0,0.0
2017-09-30 22:45:00,0,0,0.0
2017-09-30 23:00:00,0,0,0.0
2017-09-30 23:15:00,0,0,0.0
2017-09-30 23:30:00,0,0,0.0
2017-09-30 23:45:00,0,0,0.0
2017-10-01 00:00:00,0,0,0.0
2017-10-01 00:15:00,0,0,0.0
2017-10-01 00:30:00,0,0,0.0
2017-10-01 00:45:00,0,0,0.0
2017-10-01 01:00:00,0,0,0.0
2017-10-01 01:15:00,0,0,0.0
2017-10-01 01:30:00,0,0,0.0
2017-10-01 01:45:00,0,0,0.0
2017-10-01 02:00:00,0,0,0.0
2017-10-01 02:15:00,0,0,0.0
2017-10-01 02:30:00,0,0,0.0
2017-10-01 02:45:00,0,0,0.0
2017-10-01 03:00:00,0,0,0.0
2017-10-01 03:15:00,0,0,0.0
2017-10-01 03:30:00,0,0,0.0
2017-10-01 03:45:00,0,0,0.0
2017-10-01 04:00:00,0,0,0.0
2017-10-01 04:15:00,0,0,0.0
2017-10-01 04:30:00,0,0,0.0
2017-10-01 04:45:00,0,0,0.0
2017-10-01 05:00:00,0,0,0.0
2017-10-01 05:15:00,0,0,0.0
2017-10-01 05:30:00,0,0,0.0
2017-10-01 05:45:00,0,0,0.0
2017-10-01 06:00:00,0,0,0.0
2017-10-01 06:15:00,0,0,0.0
2017-10-01 06:30:00,0,0,0.0
2017-10-01 06:45:00,0,0,0.0
2017-10-01 07:00:00,0,0,0.0
2017-10-01 07:15:00,0,0,0.0
2017-10-01 07:30:00,0,0,0.0
2017-10-01 07:45:00,0,0,0.0
2017-10-01 08:00:00,0,0,0.0
2017-10-01 08:15:00,0,0,0.0
2017-10-01 08:30:00,0,0,0.0
2017-10-01 08:45:00,0,0,0.0
2017-10-01 09:00:00,0,0,0.0
2017-10-01 09:15:00,0,0,0.0
2017-10-01 09:30:00,0,0,0.0
2017-10-01 09:45:00,0,0,0.0
2017-10-01 10:00:00,0,0,0.0
2017-10-01 10:15:00,0,0,0.0
2017-10-01 10:30:00,29239,5,290.0
2017-10-01 10:45:00,14621,1,47.0
2017-10-01 11:00:00,0,0,0.0
2017-10-01 11:15:00,0,0,0.0
2017-10-01 11:30:00,43869,6,538.0
2017-10-01 11:45:00,29251,2,86.0
2017-10-01 12:00:00,58514,7,249.0
2017-10-01 12:15:00,87801,9,721.4
2017-10-01 12:30:00,58554,10,512.0
2017-10-01 12:45:00,43926,5,223.0
2017-10-01 13:00:00,87879,11,484.0
2017-10-01 13:15:00,43953,8,740.0
2017-10-01 13:30:00,43962,3,216.0
2017-10-01 13:45:00,14656,3,159.0
2017-10-01 14:00:00,117284,13,1227.0
2017-10-01 14:15:00,43998,5,248.0
2017-10-01 14:30:00,88023,12,557.0
2017-10-01 14:45:00,117420,11,625.0
2017-10-01 15:00:00,73420,6,325.0
2017-10-01 15:15:00,58754,6,643.0
2017-10-01 15:30:00,73465,6,520.0
2017-10-01 15:45:00,73490,8,260.0
2017-10-01 16:00:00,132345,23,1121.0
2017-10-01 16:15:00,14711,2,183.0
2017-10-01 16:30:00,103005,18,1117.4
2017-10-01 16:45:00,88329,12,472.0
2017-10-01 17:00:00,103096,10,531.0
2017-10-01 17:15:00,14732,1,44.0
2017-10-01 17:30:00,44202,5,205.0
2017-10-01 17:45:00,14736,1,31.0
2017-10-01 18:00:00,58954,6,301.0
2017-10-01 18:15:00,14741,1,47.4
2017-10-01 18:30:00,58974,8,476.0
2017-10-01 18:45:00,14746,9,410.0
2017-10-01 19:00:00,0,0,0.0
2017-10-01 19:15:00,0,0,0.0
2017-10-01 19:30:00,0,0,0.0
2017-10-01 19:45:00,0,0,0.0
2017-10-01 20:00:00,0,0,0.0
2017-10-01 20:15:00,0,0,0.0
2017-10-01 20:30:00,0,0,0.0
2017-10-01 20:45:00,0,0,0.0
2017-10-01 21:00:00,0,0,0.0
2017-10-01 21:15:00,0,0,0.0
2017-10-01 21:30:00,0,0,0.0
2017-10-01 21:45:00,0,0,0.0
2017-10-01 22:00:00,0,0,0.0
2017-10-01 22:15:00,0,0,0.0
2017-10-01 22:30:00,0,0,0.0
2017-10-01 22:45:00,0,0,0.0
2017-10-01 23:00:00,0,0,0.0
2017-10-01 23:15:00,0,0,0.0
2017-10-01 23:30:00,0,0,0.0
2017-10-01 23:45:00,0,0,0.0
2017-10-02 00:00:00,0,0,0.0
2017-10-02 00:15:00,0,0,0.0
2017-10-02 00:30:00,0,0,0.0
2017-10-02 00:45:00,0,0,0.0
2017-10-02 01:00:00,0,0,0.0
2017-10-02 01:15:00,0,0,0.0
2017-10-02 01:30:00,0,0,0.0
2017-10-02 01:45:00,0,0,0.0
2017-10-02 02:00:00,0,0,0.0
2017-10-02 02:15:00,0,0,0.0
2017-10-02 02:30:00,0,0,0.0
2017-10-02 02:45:00,0,0,0.0
2017-10-02 03:00:00,0,0,0.0
2017-10-02 03:15:00,0,0,0.0
2017-10-02 03:30:00,0,0,0.0
2017-10-02 03:45:00,0,0,0.0
2017-10-02 04:00:00,0,0,0.0
2017-10-02 04:15:00,0,0,0.0
2017-10-02 04:30:00,0,0,0.0
2017-10-02 04:45:00,0,0,0.0
2017-10-02 05:00:00,0,0,0.0
2017-10-02 05:15:00,0,0,0.0
2017-10-02 05:30:00,0,0,0.0
2017-10-02 05:45:00,0,0,0.0
2017-10-02 06:00:00,0,0,0.0
2017-10-02 06:15:00,0,0,0.0
2017-10-02 06:30:00,0,0,0.0
2017-10-02 06:45:00,0,0,0.0
2017-10-02 07:00:00,0,0,0.0
2017-10-02 07:15:00,0,0,0.0
2017-10-02 07:30:00,0,0,0.0
2017-10-02 07:45:00,0,0,0.0
2017-10-02 08:00:00,0,0,0.0
2017-10-02 08:15:00,0,0,0.0
2017-10-02 08:30:00,0,0,0.0
2017-10-02 08:45:00,0,0,0.0
2017-10-02 09:00:00,0,0,0.0
2017-10-02 09:15:00,0,0,0.0
2017-10-02 09:30:00,0,0,0.0
2017-10-02 09:45:00,0,0,0.0
2017-10-02 10:00:00,0,0,0.0
2017-10-02 10:15:00,0,0,0.0
2017-10-02 10:30:00,14747,2,84.0
2017-10-02 10:45:00,14748,1,98.0
2017-10-02 11:00:00,29499,2,184.0
2017-10-02 11:15:00,29503,3,156.0
2017-10-02 11:30:00,14753,3,125.0
2017-10-02 11:45:00,29509,2,169.0
2017-10-02 12:00:00,0,0,0.0
2017-10-02 12:15:00,14756,1,59.0
2017-10-02 12:30:00,29515,13,1055.0
2017-10-02 12:45:00,44280,4,120.0
2017-10-02 13:00:00,132894,17,929.0
2017-10-02 13:15:00,59090,6,326.0
2017-10-02 13:30:00,88671,7,386.0
2017-10-02 13:45:00,29565,2,37.0
2017-10-02 14:00:00,59142,8,265.0
2017-10-02 14:15:00,29577,2,300.0
2017-10-02 14:30:00,14790,2,85.0
2017-10-02 14:45:00,59170,9,626.0
2017-10-02 15:00:00,44388,7,217.0
2017-10-02 15:15:00,59202,11,728.0
2017-10-02 15:30:00,44412,5,354.0
2017-10-02 15:45:00,14806,2,72.0
2017-10-02 16:00:00,29617,3,118.0
2017-10-02 16:15:00,59246,7,664.0
2017-10-02 16:30:00,29629,4,239.0
2017-10-02 16:45:00,44451,3,85.0
2017-10-02 17:00:00,29639,5,197.0
2017-10-02 17:15:00,44466,4,345.0
2017-10-02 17:30:00,44475,8,397.0
2017-10-02 17:45:00,74145,7,298.0
2017-10-02 18:00:00,29665,2,107.0
2017-10-02 18:15:00,74180,24,1045.4
2017-10-02 18:30:00,29679,2,330.0
2017-10-02 18:45:00,44528,4,368.0
2017-10-02 19:00:00,14845,1,81.0
2017-10-02 19:15:00,0,0,0.0
2017-10-02 19:30:00,0,0,0.0
2017-10-02 19:45:00,0,0,0.0
2017-10-02 20:00:00,0,0,0.0
2017-10-02 20:15:00,0,0,0.0
2017-10-02 20:30:00,0,0,0.0
2017-10-02 20:45:00,0,0,0.0
2017-10-02 21:00:00,0,0,0.0
2017-10-02 21:15:00,0,0,0.0
2017-10-02 21:30:00,0,0,0.0
2017-10-02 21:45:00,0,0,0.0
2017-10-02 22:00:00,0,0,0.0
2017-10-02 22:15:00,0,0,0.0
2017-10-02 22:30:00,0,0,0.0
2017-10-02 22:45:00,0,0,0.0
2017-10-02 23:00:00,0,0,0.0
2017-10-02 23:15:00,0,0,0.0
2017-10-02 23:30:00,0,0,0.0
2017-10-02 23:45:00,0,0,0.0
2017-10-03 00:00:00,0,0,0.0
2017-10-03 00:15:00,0,0,0.0
2017-10-03 00:30:00,0,0,0.0
2017-10-03 00:45:00,0,0,0.0
2017-10-03 01:00:00,0,0,0.0
2017-10-03 01:15:00,0,0,0.0
2017-10-03 01:30:00,0,0,0.0
2017-10-03 01:45:00,0,0,0.0
2017-10-03 02:00:00,0,0,0.0
2017-10-03 02:15:00,0,0,0.0
2017-10-03 02:30:00,0,0,0.0
2017-10-03 02:45:00,0,0,0.0
2017-10-03 03:00:00,0,0,0.0
2017-10-03 03:15:00,0,0,0.0
2017-10-03 03:30:00,0,0,0.0
2017-10-03 03:45:00,0,0,0.0
2017-10-03 04:00:00,0,0,0.0
2017-10-03 04:15:00,0,0,0.0
2017-10-03 04:30:00,0,0,0.0
2017-10-03 04:45:00,0,0,0.0
2017-10-03 05:00:00,0,0,0.0
2017-10-03 05:15:00,0,0,0.0
2017-10-03 05:30:00,0,0,0.0
2017-10-03 05:45:00,0,0,0.0
2017-10-03 06:00:00,0,0,0.0
2017-10-03 06:15:00,0,0,0.0
2017-10-03 06:30:00,0,0,0.0
2017-10-03 06:45:00,0,0,0.0
2017-10-03 07:00:00,0,0,0.0
2017-10-03 07:15:00,0,0,0.0
2017-10-03 07:30:00,0,0,0.0
2017-10-03 07:45:00,0,0,0.0
2017-10-03 08:00:00,0,0,0.0
2017-10-03 08:15:00,0,0,0.0
2017-10-03 08:30:00,0,0,0.0
